08:35:09.664,126 26.5/32,2
08:35:12.788,126 26.0/32,-6
08:35:14.028,126 26.5/32,4
08:35:14.028,126 26.5/32,4
08:35:14.044,126 26.5/32,1
08:35:14.044,126 26.5/32,1
08:35:14.044,126 26.5/32,1
08:35:14.044,126 26.5/32,15
08:35:14.048,126 26.5/32,2
08:35:17.664,126 26.5/32,1
08:35:17.680,126 26.5/32,2
08:35:17.712,126 26.5/32,1
08:35:17.712,126 26.5/32,1
08:35:17.712,126 26.5/32,1
08:35:17.712,126 26.5/32,5
08:35:17.712,126 26.5/32,1
08:35:17.712,126 26.5/32,4
08:35:17.712,126 26.5/32,2
08:35:17.712,126 26.5/32,3
08:35:17.712,126 26.5/32,1
08:35:17.712,126 26.5/32,2
08:35:17.712,126 26.5/32,2
08:35:22.288,126 26.5/32,3
08:35:22.288,126 26.5/32,1
08:35:22.288,126 26.5/32,1
08:35:22.288,126 26.5/32,3
08:35:22.288,126 26.5/32,1
08:35:22.288,126 26.5/32,1
08:35:22.288,126 26.5/32,10
08:35:22.288,126 26.5/32,1
08:35:22.288,126 26.5/32,1
08:35:22.304,126 26.5/32,4
08:35:22.304,126 26.5/32,2
08:35:22.304,126 26.5/32,1
08:35:22.316,126 26.5/32,2
08:35:22.316,126 26.5/32,10
08:35:22.316,126 26.5/32,1
08:35:22.316,126 26.5/32,3
08:35:22.320,126 26.5/32,7
08:35:22.320,126 26.5/32,1
08:35:22.320,126 26.5/32,3
08:35:22.320,126 26.5/32,1
08:35:22.320,126 26.5/32,10
08:35:22.408,126 26.5/32,3
08:35:22.408,126 26.5/32,2
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,5
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,2
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.408,126 26.5/32,1
08:35:22.448,126 26.5/32,2
08:35:22.448,126 26.5/32,3
08:35:22.448,126 26.5/32,2
08:35:22.448,126 26.5/32,1
08:35:22.448,126 26.5/32,1
08:35:22.460,126 26.5/32,3
08:35:22.464,126 26.5/32,1
08:35:22.464,126 26.5/32,2
08:35:22.464,126 26.5/32,3
08:35:22.464,126 26.5/32,1
08:35:22.464,126 26.5/32,1
08:35:22.464,126 26.5/32,1
08:35:22.480,126 26.5/32,1
08:35:22.516,126 26.5/32,1
08:35:22.516,126 26.5/32,3
08:35:22.516,126 26.5/32,1
08:35:22.516,126 26.5/32,1
08:35:22.516,126 26.5/32,2
08:35:22.516,126 26.5/32,1
08:35:22.516,126 26.5/32,1
08:35:22.516,126 26.5/32,1
08:35:22.528,126 26.5/32,3
08:35:22.528,126 26.5/32,2
08:35:22.528,126 26.5/32,1
08:35:22.528,126 26.5/32,2
08:35:22.536,126 26.5/32,4
08:35:22.544,126 26.5/32,1
08:35:22.544,126 26.5/32,4
08:35:22.556,126 26.5/32,4
08:35:23.068,126 26.5/32,10
08:35:23.068,126 26.5/32,1
08:35:23.068,126 26.5/32,1
08:35:23.068,126 26.5/32,7
08:35:23.068,126 26.5/32,1
08:35:23.068,126 26.5/32,10
08:35:23.068,126 26.5/32,8
08:35:23.068,126 26.5/32,2
08:35:23.068,126 26.5/32,4
08:35:23.068,126 26.5/32,3
08:35:23.068,126 26.5/32,8
08:35:23.068,126 26.5/32,1
08:35:23.068,126 26.5/32,12
08:35:23.068,126 26.5/32,1
08:35:23.068,126 26.5/32,6
08:35:23.104,126 26.5/32,3
08:35:23.104,126 26.5/32,2
08:35:23.104,126 26.5/32,15
08:35:23.104,126 26.5/32,1
08:35:23.104,126 26.5/32,8
08:35:23.104,126 26.5/32,2
08:35:23.104,126 26.5/32,3
08:35:23.104,126 26.5/32,6
08:35:23.116,126 26.5/32,7
08:35:23.116,126 26.5/32,1
08:35:23.116,126 26.5/32,79
08:35:23.116,126 26.5/32,80
08:35:23.116,126 26.5/32,1
08:35:23.116,126 26.5/32,2
08:35:23.116,126 26.5/32,25
08:35:23.116,126 26.5/32,10
08:35:23.116,126 26.5/32,1
08:35:23.116,126 26.5/32,2
08:35:23.116,126 26.5/32,8
08:35:23.116,126 26.5/32,10
08:35:23.116,126 26.5/32,12
08:35:23.116,126 26.5/32,10
08:35:23.116,126 26.5/32,21
08:35:23.116,126 26.5/32,2
08:35:23.116,126 26.5/32,32
08:35:23.116,126 26.5/32,1
08:35:23.116,126 26.5/32,1
08:35:23.116,126 26.5/32,25
08:35:23.116,126 26.5/32,1
08:35:23.116,126 26.5/32,25
08:35:23.116,126 26.5/32,5
08:35:23.116,126 26.5/32,1
08:35:23.116,126 26.5/32,23
08:35:23.116,126 26.5/32,15
08:35:23.116,126 26.5/32,17
08:35:23.116,126 26.5/32,10
08:35:23.152,126 26.5/32,27
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,9
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,5
08:35:23.152,126 26.5/32,5
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,10
08:35:23.152,126 26.5/32,8
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,26
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,12
08:35:23.152,126 26.5/32,2
08:35:23.152,126 26.5/32,2
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,11
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,10
08:35:23.152,126 26.5/32,9
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,6
08:35:23.152,126 26.5/32,5
08:35:23.152,126 26.5/32,2
08:35:23.152,126 26.5/32,2
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,7
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,2
08:35:23.152,126 26.5/32,4
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,3
08:35:23.152,126 26.5/32,30
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
08:35:23.152,126 26.5/32,1
