00:00:12,00:03:19,129 22.0/32,526,-284,-284
00:04:06,00:04:21,129 22.5/32,139,137,-147
00:04:46,00:04:46,129 23.0/32,1,1,-146
00:04:47,00:05:34,129 22.5/32,138,-130,-276
00:06:08,00:10:03,129 22.0/32,6,-6,-282
00:10:08,00:10:08,129 22.5/32,1,1,-281
00:10:20,00:10:53,129 22.0/32,72,-72,-353
00:11:25,00:12:20,129 22.5/32,99,-3,-356
00:13:09,00:14:15,129 23.0/32,684,210,-146
00:14:20,00:14:20,129 22.5/32,7,-7,-153
00:14:55,00:16:12,129 23.0/32,458,262,109
00:16:26,00:16:52,129 23.5/32,406,406,515
00:17:02,00:19:03,129 23.0/32,137,-131,384
00:19:32,00:19:59,129 23.5/32,114,114,498
00:20:34,00:24:01,129 23.0/32,304,-256,242
00:24:49,00:24:49,129 22.5/32,101,-101,141
00:24:50,00:24:50,129 23.0/32,10,10,151
00:24:51,00:24:51,129 22.5/32,4,-4,147
00:25:38,00:26:11,129 23.0/32,209,107,254
00:26:55,00:29:19,129 23.5/32,2,2,256
00:29:35,00:29:35,129 23.0/32,45,-45,211
00:29:50,00:30:03,129 22.5/32,102,-102,109
00:30:42,00:32:42,129 23.0/32,226,226,335
00:33:44,00:33:44,129 22.5/32,1,-1,334
00:34:00,00:34:00,129 23.0/32,50,50,384
00:34:55,00:38:37,129 22.5/32,328,-328,56
00:39:05,00:39:18,129 23.0/32,73,73,129
00:39:33,00:48:20,129 22.5/32,420,-366,-237
00:48:33,00:48:34,129 22.0/32,169,-169,-406
00:48:42,00:48:42,129 21.5/32,10,-10,-416
00:49:05,00:49:20,129 22.0/32,256,58,-358
00:49:43,00:49:43,129 21.5/32,102,-102,-460
00:49:59,00:49:59,129 22.0/32,10,10,-450
00:50:02,00:50:10,129 21.5/32,228,-228,-678
00:50:40,00:50:41,129 21.0/32,15,-15,-693
00:51:04,00:51:04,129 21.5/32,28,28,-665
00:51:45,00:59:00,129 21.0/32,1429,-643,-1308
00:59:37,00:59:50,129 20.5/32,8,-8,-1316
01:00:00,01:00:00,129 21.0/32,1,1,-1315
01:00:02,01:01:07,129 20.5/32,1795,-87,-1402
01:01:28,01:01:29,129 21.0/32,203,87,-1315
01:01:32,01:01:32,129 20.5/32,9,-9,-1324
01:01:45,01:01:45,129 21.0/32,75,75,-1249
01:01:48,01:01:48,129 20.5/32,1,-1,-1250
01:01:53,01:02:04,129 21.0/32,20,20,-1230
01:02:52,01:02:58,129 21.5/32,347,209,-1021
01:03:01,01:03:01,129 22.0/32,10,10,-1011
01:03:12,01:03:34,129 21.5/32,168,8,-1003
01:03:57,01:07:26,129 21.0/32,919,-285,-1288
01:07:48,01:07:49,129 21.5/32,26,26,-1262
