00:01:04,00:01:04.1,131 7.0/32,1,3,2
00:01:21,00:01:21.1,131 6.5/32,2,2,-7
00:01:21.2,00:01:21.2,131 7.0/32,1,3,0
00:01:25,00:01:25,131 6.5/32,2,2,-1
00:01:36,00:01:49.50,131 7.0/32,1,3,83
00:01:49.51,00:01:49.52,131 7.5/32,0,4,85
00:01:49.53,00:01:49.53,131 7.0/32,1,3,81
00:01:53,00:01:53,131 7.5/32,0,4,83
00:01:58,00:02:15,131 7.0/32,1,3,76
00:03:25,00:03:25.2,131 7.5/32,0,4,95
00:03:25.3,00:03:25.3,131 7.0/32,1,3,90
00:05:40,00:06:06,131 7.5/32,0,4,550
00:06:28,00:06:28,131 7.0/32,1,3,549
00:06:42,00:07:24,131 7.5/32,0,4,584
00:07:30,00:07:30,131 7.0/32,1,3,583
00:07:38,00:10:02,131 7.5/32,0,4,669
00:10:13,00:10:13,131 7.0/32,1,3,668
00:10:28,00:11:01,131 7.5/32,0,4,677
00:11:21,00:11:21,131 7.0/32,1,3,667
00:11:40,00:13:01,131 7.5/32,0,4,674
00:14:47,00:15:02,131 7.0/32,0,3,-58
00:15:16,00:15:16,131 6.5/32,1,2,-59
00:15:47,00:18:07,131 7.0/32,0,3,-42
00:18:47,00:18:47.6,131 6.5/32,1,2,-92
00:18:47.7,00:21:05,131 7.0/32,0,3,-68
00:21:21,00:21:21,131 6.5/32,1,2,-78
00:21:21.1,00:31:16.2,131 7.0/32,0,3,180
00:31:21,00:31:21,131 6.5/32,1,2,170
00:32:03,00:38:47,131 7.0/32,0,3,224
00:38:47.1,00:38:47.2,131 6.5/32,1,2,222
00:39:12,00:40:01,131 7.0/32,0,3,246
00:40:11,00:40:11,131 6.5/32,1,2,242
00:40:29,00:41:05,131 7.0/32,0,3,256
00:41:21,00:41:21,131 6.5/32,1,2,246
00:41:43,00:44:07,131 7.0/32,0,3,276
00:44:13,00:44:13,131 6.5/32,1,2,263
00:44:13.1,00:46:33.1,131 7.0/32,0,3,284
00:46:43,00:46:43.15,131 6.5/32,1,2,156
00:47:37,00:48:31,131 7.0/32,0,3,179
00:48:48,00:54:54.8,131 6.5/32,1,2,-89
00:56:33,00:56:33,131 7.0/32,0,3,-64
00:57:43,00:57:43,131 6.5/32,1,2,-69
00:58:00,00:58:59,131 7.0/32,0,3,3
00:59:02,00:59:02.1,131 6.5/32,1,2,-2
00:59:21,00:59:21.1,131 7.0/32,0,3,21
00:59:59,00:59:59.45,131 6.5/32,1,2,-379
01:00:13,01:00:13,131 7.0/32,0,3,-371
01:00:17,01:00:17.1,131 6.5/32,1,2,-408
01:00:30,01:01:09.8,131 7.0/32,0,3,-301
01:01:21,01:01:27.9,131 6.5/32,1,2,-360
01:01:30,01:01:30,131 7.0/32,0,3,-359
