00:00:57,00:10:30.1,130 8.5/32,84,-84,-84
00:11:04,00:16:35,130 9.0/32,14,14,-70
00:17:15,00:19:45.76,130 8.5/32,829,199,129
00:19:45.77,00:19:45.100,130 8.0/32,149,-149,-20
00:19:45.101,00:19:45.111,130 8.5/32,38,38,18
00:19:45.112,00:19:45.112,130 8.0/32,2,-2,16
00:19:45.113,00:21:25,130 8.5/32,110,110,126
00:21:58,00:21:58,130 8.0/32,3,-3,123
00:22:16,00:22:29.2,130 8.5/32,110,110,233
00:23:50,00:24:05.66,130 8.0/32,863,-857,-624
00:24:08,00:24:19,130 7.5/32,859,-813,-1437
00:24:30,00:24:37,130 7.0/32,1100,-890,-2327
00:24:37.1,00:24:37.2,130 6.5/32,2,-2,-2329
00:24:43,00:25:27.41,130 7.0/32,1392,388,-1941
00:25:27.42,00:25:27.42,130 7.5/32,1,1,-1940
00:25:27.43,00:27:43,130 7.0/32,7,-7,-1947
00:27:49,00:30:39,130 7.5/32,869,253,-1694
00:30:59,00:30:59,130 8.0/32,1,1,-1693
00:31:16,00:35:39,130 7.5/32,162,18,-1675
00:38:04,00:43:58,130 8.0/32,26,26,-1649
00:44:26,00:44:26.5,130 7.5/32,30,-30,-1679
00:44:27,00:47:43,130 8.0/32,1082,824,-855
00:48:55,00:49:36.25,130 8.5/32,621,621,-234
00:49:39,00:49:39.14,130 8.0/32,100,-100,-334
00:49:59,00:49:59.53,130 8.5/32,321,321,-13
00:50:13,00:50:13.17,130 8.0/32,100,-100,-113
00:50:16,00:50:16.10,130 8.5/32,25,25,-88
00:50:29,00:50:36,130 8.0/32,130,-130,-218
00:51:54,00:51:54.10,130 8.5/32,99,99,-119
00:51:56,00:51:56,130 8.0/32,2,-2,-121
00:52:17,00:53:45,130 8.5/32,111,111,-10
00:53:47,00:53:47,130 8.0/32,1,-1,-11
00:53:49,00:55:17.1,130 8.5/32,139,139,128
00:55:17.2,00:55:37.6,130 8.0/32,55,-55,73
00:57:00,00:57:45.4,130 8.5/32,664,-160,-87
00:57:45.5,00:58:59.3,130 8.0/32,191,-191,-278
00:59:04,00:59:04,130 8.5/32,2,2,-276
00:59:04.1,00:59:29.2,130 8.0/32,55,-55,-331
00:59:35,00:59:35,130 8.5/32,15,15,-316
00:59:35.1,00:59:35.1,130 8.0/32,1,-1,-317
00:59:55,00:59:55,130 8.5/32,2,2,-315
00:59:59,01:01:21.20,130 8.0/32,858,-560,-875
01:01:26,01:01:26.5,130 7.5/32,15,-15,-890
01:01:49,01:03:00.6,130 8.0/32,643,59,-831
01:03:00.7,01:03:00.8,130 8.5/32,50,50,-781
01:03:05,01:03:30,130 8.0/32,10,-4,-785
01:03:50,01:04:01.23,130 7.5/32,300,-116,-901
01:04:01.24,01:04:01.27,130 7.0/32,6,-6,-907
01:04:13,01:04:26,130 7.5/32,175,171,-736
01:04:46,01:04:46.1,130 8.0/32,3,3,-733
01:04:47,01:07:36,130 7.5/32,43,-43,-776
01:07:45,01:07:45,130 8.0/32,10,10,-766
01:07:51,01:08:06,130 7.5/32,7,-7,-773
01:08:23,01:08:23,130 8.0/32,1,1,-772
01:08:26,01:10:56.1,130 7.5/32,39,-39,-811
01:11:25,01:11:25.108,130 8.0/32,709,75,-736
01:12:04,01:12:35.62,130 7.5/32,374,-264,-1000
01:12:47,01:12:47,130 7.0/32,8,-8,-1008
01:12:51,01:13:23.15,130 7.5/32,202,202,-806
01:13:27,01:13:27,130 7.0/32,8,-8,-814
01:13:28,01:14:57,130 7.5/32,499,499,-315
01:15:22,01:16:42,130 7.0/32,405,-405,-720
01:16:43,01:16:43.3,130 7.5/32,25,25,-695
01:17:32,01:18:12,130 7.0/32,51,-51,-746
01:18:28,01:18:44.85,130 7.5/32,700,538,-208
01:18:46,01:18:46,130 8.0/32,1,1,-207
01:19:06,01:20:32.1,130 7.5/32,62,-62,-269
01:20:56,01:20:58.14,130 8.0/32,355,177,-92
01:21:00,01:21:00,130 8.5/32,1,1,-91
01:21:02,01:22:20,130 8.0/32,1176,366,275
